"Index","Symbol","Dividend_Date","Increase_Num","Increase_Year","Price_Date","Timeframe","Open","High","Low","Close"
"1719","THFF",2021-01-07,3,2021,2021-01-08,"After",41.2299995422363,41.25,39.7000007629395,40.5099983215332
"1720","THFF",2019-06-14,4,2019,2019-06-13,"Before",39.2799987792969,39.5699996948242,38.9599990844727,39.2799987792969
"1721","THFF",2019-06-14,4,2019,2019-06-14,"During",38.8899993896484,39.060001373291,38.5099983215332,38.8800010681152
"1722","THFF",2019-06-14,4,2019,2019-06-17,"After",38.6399993896484,38.8699989318848,38.2299995422363,38.3699989318848
"1723","TMP",2024-11-08,1,2024,2024-11-07,"Before",76.75,77.75,72.7200012207031,73.2099990844727
"1724","TMP",2024-11-08,1,2024,2024-11-08,"During",73.0400009155273,73.9499969482422,72,73.6999969482422
"1725","TMP",2024-11-08,1,2024,2024-11-11,"After",74.75,76.6399993896484,74.3099975585938,75.9599990844727
"1726","TMP",2024-05-09,2,2024,2024-05-08,"Before",46.2700004577637,47.3400001525879,46.0800018310547,47.2999992370605
"1727","TMP",2024-05-09,2,2024,2024-05-09,"During",46.7200012207031,47.4199981689453,46.7200012207031,47.3400001525879
"1728","TMP",2024-05-09,2,2024,2024-05-10,"After",47.5,47.5,46.3899993896484,46.939998626709
"1729","TMP",2022-11-07,3,2022,2022-11-04,"Before",81.5999984741211,83.7900009155273,81.5100021362305,83.7900009155273
"1730","TMP",2022-11-07,3,2022,2022-11-07,"During",82.5299987792969,82.7799987792969,81.6800003051758,82.1699981689453
"1731","TMP",2022-11-07,3,2022,2022-11-08,"After",81.629997253418,82.0500030517578,80.9000015258789,81.2300033569336
"1732","TMP",2021-11-01,4,2021,2021-10-29,"Before",81.4899978637695,82.25,81.2699966430664,82.1100006103516
"1733","TMP",2021-11-01,4,2021,2021-11-01,"During",82.4899978637695,84,82.4599990844727,83.5400009155273
"1734","TMP",2021-11-01,4,2021,2021-11-02,"After",83.6699981689453,84.1800003051758,81.75,81.9800033569336
"1735","TMP",2020-11-02,5,2020,2020-10-30,"Before",55.6100006103516,57.0999984741211,55.6100006103516,55.9900016784668
"1736","TMP",2020-11-02,5,2020,2020-11-02,"During",56.0699996948242,57.2599983215332,55.7400016784668,57.0200004577637
"1737","TMP",2020-11-02,5,2020,2020-11-03,"After",57.4099998474121,58.9500007629395,57.4000015258789,58.75
"1738","TNC",2024-11-29,1,2024,2024-11-27,"Before",88.6600036621094,89.5800018310547,88.0800018310547,88.2900009155273
"1739","TNC",2024-11-29,1,2024,2024-11-29,"During",88.8399963378906,88.8399963378906,87.6399993896484,88.370002746582
"1740","TNC",2024-11-29,1,2024,2024-12-02,"After",88.2900009155273,89.370002746582,86.9700012207031,88.6999969482422
"1741","TNC",2023-11-29,2,2023,2023-11-28,"Before",88.1500015258789,88.1500015258789,86.5,86.5100021362305
"1742","TNC",2023-11-29,2,2023,2023-11-29,"During",86.9800033569336,87.2900009155273,85.0800018310547,85.6900024414062
"1743","TNC",2023-11-29,2,2023,2023-11-30,"After",86.1800003051758,86.3099975585938,84.9899978637695,85.620002746582
"1744","TNC",2022-11-29,3,2022,2022-11-28,"Before",62.7400016784668,62.7999992370605,62.0999984741211,62.4599990844727
"1745","TNC",2022-11-29,3,2022,2022-11-29,"During",62.2400016784668,62.7299995422363,62.0699996948242,62.2200012207031
"1746","TNC",2022-11-29,3,2022,2022-11-30,"After",62.0699996948242,63.5499992370605,61,63.5299987792969
"1747","TNC",2021-11-29,4,2021,2021-11-26,"Before",82.2399978637695,82.9000015258789,79.8899993896484,80.6800003051758
"1748","TNC",2021-11-29,4,2021,2021-11-29,"During",81.4000015258789,81.4000015258789,79.9300003051758,80.2799987792969
"1749","TNC",2021-11-29,4,2021,2021-11-30,"After",79.5199966430664,80.2799987792969,78.629997253418,78.6600036621094
"1750","TNC",2020-11-27,5,2020,2020-11-25,"Before",69.8899993896484,70.0999984741211,68.75,69.879997253418
"1751","TNC",2020-11-27,5,2020,2020-11-27,"During",69.4899978637695,69.4899978637695,68.2200012207031,68.6900024414062
"1752","TNC",2020-11-27,5,2020,2020-11-30,"After",68.3099975585938,68.3899993896484,66.5199966430664,67.1600036621094
"1753","TR",2024-06-20,1,2024,2024-06-18,"Before",29,29,28.4099998474121,28.5
"1754","TR",2024-06-20,1,2024,2024-06-20,"During",28.2800006866455,28.6599998474121,28.2600002288818,28.5799999237061
"1755","TR",2024-06-20,1,2024,2024-06-21,"After",28.5900001525879,28.9099998474121,28.1299991607666,28.1299991607666
"1756","TR",2023-03-03,2,2023,2023-03-02,"Before",40.9934959411621,41.615608215332,40.9746437072754,41.2008666992188
"1757","TR",2023-03-03,2,2023,2023-03-03,"During",41.3883514404297,41.5533981323242,40.3495140075684,41.4368934631348
"1758","TR",2023-03-03,2,2023,2023-03-06,"After",41.3106803894043,41.3398056030273,40.5922317504883,41.0776710510254
"1759","TR",2022-03-04,3,2022,2022-03-03,"Before",31.5174789428711,32.5881958007812,31.5174789428711,32.5058326721191
"1760","TR",2022-03-04,3,2022,2022-03-04,"During",32.3781700134277,32.6515235900879,32.1142425537109,32.5855407714844
"1761","TR",2022-03-04,3,2022,2022-03-07,"After",32.7740592956543,33.0474128723145,32.3027610778809,32.9531517028809
"1762","TR",2021-03-04,4,2021,2021-03-03,"Before",27.82741355896,29.1068363189697,27.7474517822266,28.9735622406006
"1763","TR",2021-03-04,4,2021,2021-03-04,"During",29.2936859130859,29.9983444213867,29.1381092071533,29.3851985931396
"1764","TR",2021-03-04,4,2021,2021-03-05,"After",29.1838684082031,30.1173114776611,29.0374450683594,29.9983444213867
"1765","TROW",2024-03-14,1,2024,2024-03-13,"Before",117.75,118.819999694824,117.470001220703,117.599998474121
"1766","TROW",2024-03-14,1,2024,2024-03-14,"During",116.569999694824,116.720001220703,114.180000305176,114.910003662109
"1767","TROW",2024-03-14,1,2024,2024-03-15,"After",113.870002746582,116.339996337891,113.870002746582,114.860000610352
"1768","TROW",2023-03-14,2,2023,2023-03-13,"Before",104,109,102.25,106.639999389648
"1769","TROW",2023-03-14,2,2023,2023-03-14,"During",109.069999694824,109.199996948242,104.110000610352,106.569999694824
"1770","TROW",2023-03-14,2,2023,2023-03-15,"After",103.519996643066,108.720001220703,102.559997558594,106.660003662109
"1771","TROW",2022-03-14,3,2022,2022-03-11,"Before",139.639999389648,140.110000610352,136.220001220703,136.330001831055
"1772","TROW",2022-03-14,3,2022,2022-03-14,"During",136.630004882812,138.910003662109,135.550003051758,136.940002441406
"1773","TROW",2022-03-14,3,2022,2022-03-15,"After",138.029998779297,140.529998779297,137.259994506836,139.389999389648
"1774","TROW",2021-06-24,4,2021,2021-06-23,"Before",196.539993286133,197.649993896484,195.610000610352,196.539993286133
"1775","TROW",2021-06-24,4,2021,2021-06-24,"During",194.860000610352,195.570007324219,191.539993286133,195.139999389648
"1776","TROW",2021-06-24,4,2021,2021-06-25,"After",196.160003662109,197.350006103516,195.309997558594,196.710006713867
"1777","TROW",2021-03-15,5,2021,2021-03-12,"Before",173.850006103516,175.729995727539,172.729995727539,173.720001220703
"1778","TROW",2021-03-15,5,2021,2021-03-15,"During",172.899993896484,173.610000610352,170.100006103516,173.479995727539
"1779","TROW",2021-03-15,5,2021,2021-03-16,"After",174,174.229995727539,171.130004882812,172.160003662109
"1780","UBSI",2023-12-07,1,2023,2023-12-06,"Before",35.1599998474121,35.9900016784668,34.6800003051758,34.7299995422363
"1781","UBSI",2023-12-07,1,2023,2023-12-07,"During",34.6100006103516,35.060001373291,34.310001373291,35.0200004577637
"1782","UBSI",2023-12-07,1,2023,2023-12-08,"After",35.1599998474121,35.5299987792969,34.8300018310547,35.3600006103516
"1783","UBSI",2021-12-01,2,2021,2021-11-30,"Before",36.0699996948242,36.4700012207031,35.5900001525879,35.7299995422363
"1784","UBSI",2021-12-01,2,2021,2021-12-01,"During",36.1599998474121,36.7700004577637,35.1500015258789,35.1699981689453
"1785","UBSI",2021-12-01,2,2021,2021-12-02,"After",35.7000007629395,37.4700012207031,35.5800018310547,37.189998626709
"1786","UBSI",2019-12-12,3,2019,2019-12-11,"Before",38.2200012207031,38.25,37.7400016784668,37.9500007629395
"1787","UBSI",2019-12-12,3,2019,2019-12-12,"During",37.8300018310547,38.7000007629395,37.7299995422363,38.6699981689453
"1788","UBSI",2019-12-12,3,2019,2019-12-13,"After",38.4099998474121,38.7400016784668,38.0299987792969,38.3300018310547
"1789","UGI",2023-06-14,1,2023,2023-06-13,"Before",29.0900001525879,29.4200000762939,28.6399993896484,28.7600002288818
"1790","UGI",2023-06-14,1,2023,2023-06-14,"During",28.4200000762939,28.7099990844727,27.6100006103516,27.7000007629395
"1791","UGI",2023-06-14,1,2023,2023-06-15,"After",27.5400009155273,28,27.3799991607666,27.9699993133545
"1792","UGI",2022-06-14,2,2022,2022-06-13,"Before",41.4199981689453,41.5999984741211,40.25,40.5400009155273
"1793","UGI",2022-06-14,2,2022,2022-06-14,"During",40.2799987792969,40.4300003051758,39.3800010681152,39.7099990844727
"1794","UGI",2022-06-14,2,2022,2022-06-15,"After",39.8899993896484,40.2900009155273,39.0800018310547,39.4900016784668
"1795","UGI",2021-06-14,3,2021,2021-06-11,"Before",47.7099990844727,47.8499984741211,47.5,47.75
"1796","UGI",2021-06-14,3,2021,2021-06-14,"During",47.5900001525879,47.8600006103516,46.8899993896484,47.0499992370605
"1797","UGI",2021-06-14,3,2021,2021-06-15,"After",46.9700012207031,47.3600006103516,46.7299995422363,47.0999984741211
"1798","UGI",2020-06-12,4,2020,2020-06-11,"Before",33,33,31.3199996948242,31.5499992370605
"1799","UGI",2020-06-12,4,2020,2020-06-12,"During",32.5499992370605,32.5499992370605,30.0900001525879,31.0300006866455
"1800","UGI",2020-06-12,4,2020,2020-06-15,"After",30,31.3999996185303,29.5400009155273,31.1800003051758
"1801","UGI",2019-08-08,5,2019,2019-08-07,"Before",47.5,47.7999992370605,46.6300010681152,47.560001373291
"1802","UGI",2019-08-08,5,2019,2019-08-08,"During",47.4099998474121,48.6599998474121,47.1699981689453,48.5999984741211
"1803","UGI",2019-08-08,5,2019,2019-08-09,"After",48.4599990844727,48.5800018310547,47.5900001525879,47.6100006103516
"1804","UHT",2024-12-16,1,2024,2024-12-13,"Before",40.5800018310547,40.5800018310547,39.6300010681152,40.0900001525879
"1805","UHT",2024-12-16,1,2024,2024-12-16,"During",39.4000015258789,39.6399993896484,38.4500007629395,38.4500007629395
"1806","UHT",2024-12-16,1,2024,2024-12-17,"After",38.3300018310547,38.9099998474121,38.25,38.5800018310547
"1807","UHT",2024-06-17,2,2024,2024-06-14,"Before",38.560001373291,39.0200004577637,38.1100006103516,38.7099990844727
"1808","UHT",2024-06-17,2,2024,2024-06-17,"During",38.1300010681152,38.2299995422363,37.5400009155273,38.0699996948242
"1809","UHT",2024-06-17,2,2024,2024-06-18,"After",37.9500007629395,38.3899993896484,37.7299995422363,38.3199996948242
"1810","UHT",2023-12-18,3,2023,2023-12-15,"Before",45.4900016784668,46.0800018310547,44.5099983215332,44.9799995422363
"1811","UHT",2023-12-18,3,2023,2023-12-18,"During",44.4700012207031,44.4700012207031,43.0299987792969,43.0499992370605
"1812","UHT",2023-12-18,3,2023,2023-12-19,"After",43.1500015258789,43.9000015258789,43,43.5900001525879
"1813","UHT",2023-06-16,4,2023,2023-06-15,"Before",48.4199981689453,49.3400001525879,48.310001373291,49.3199996948242
"1814","UHT",2023-06-16,4,2023,2023-06-16,"During",49.1300010681152,49.1300010681152,47.9199981689453,48.4700012207031
"1815","UHT",2023-06-16,4,2023,2023-06-20,"After",48.4000015258789,48.4000015258789,47.2900009155273,47.8499984741211
"1816","UHT",2022-12-15,5,2022,2022-12-14,"Before",51.7999992370605,52.4500007629395,51.2400016784668,51.5299987792969
"1817","UHT",2022-12-15,5,2022,2022-12-15,"During",50.0400009155273,50.3300018310547,49.2000007629395,49.25
"1818","UHT",2022-12-15,5,2022,2022-12-16,"After",48.3800010681152,48.5400009155273,47.1199989318848,47.3800010681152
"1819","UMBF",2024-12-10,1,2024,2024-12-09,"Before",124.809997558594,125.769996643066,123.589996337891,123.669998168945
"1820","UMBF",2024-12-10,1,2024,2024-12-10,"During",123.900001525879,125.980003356934,122.440002441406,124.23999786377
"1821","UMBF",2024-12-10,1,2024,2024-12-11,"After",125.900001525879,126.139999389648,124.379997253418,124.970001220703
"1822","UMBF",2023-12-08,2,2023,2023-12-07,"Before",75.6699981689453,76.4300003051758,75.4400024414062,76.2600021362305
"1823","UMBF",2023-12-08,2,2023,2023-12-08,"During",76.3199996948242,76.9499969482422,75.9899978637695,76.2699966430664
"1824","UMBF",2023-12-08,2,2023,2023-12-11,"After",75.9700012207031,76.6600036621094,75.6800003051758,76.1900024414062
"1825","UMBF",2022-12-09,3,2022,2022-12-08,"Before",81.6399993896484,82.5599975585938,80.4499969482422,81.5299987792969
"1826","UMBF",2022-12-09,3,2022,2022-12-09,"During",80.9599990844727,81.6999969482422,80.2799987792969,81.0199966430664
"1827","UMBF",2022-12-09,3,2022,2022-12-12,"After",80.9400024414062,82.1100006103516,79.7799987792969,81.629997253418
"1828","UMBF",2021-09-09,4,2021,2021-09-08,"Before",89.5999984741211,94.1999969482422,88.2600021362305,89.0800018310547
"1829","UMBF",2021-09-09,4,2021,2021-09-09,"During",88.7900009155273,90.4700012207031,88.0800018310547,89.1999969482422
"1830","UMBF",2021-09-09,4,2021,2021-09-10,"After",89.4599990844727,89.5599975585938,88.0899963378906,88.620002746582
"1831","UMBF",2020-12-09,5,2020,2020-12-08,"Before",68.5199966430664,69.4499969482422,68.1600036621094,68.8300018310547
"1832","UMBF",2020-12-09,5,2020,2020-12-09,"During",69.3899993896484,69.5,67.8600006103516,68.9199981689453
"1833","UMBF",2020-12-09,5,2020,2020-12-10,"After",68.0899963378906,68.620002746582,67.3600006103516,68.3899993896484
"1834","UVV",2024-07-08,1,2024,2024-07-05,"Before",47.5999984741211,48.0800018310547,47.3800010681152,48
"1835","UVV",2024-07-08,1,2024,2024-07-08,"During",47.4000015258789,47.5499992370605,46.5400009155273,46.5900001525879
"1836","UVV",2024-07-08,1,2024,2024-07-09,"After",46.5400009155273,46.8699989318848,46.2599983215332,46.5800018310547
"1837","UVV",2023-07-07,2,2023,2023-07-06,"Before",50.4099998474121,50.5999984741211,49.939998626709,50.5299987792969
"1838","UVV",2023-07-07,2,2023,2023-07-07,"During",49.6599998474121,50.1699981689453,49.3499984741211,49.4199981689453
"1839","UVV",2023-07-07,2,2023,2023-07-10,"After",49.4700012207031,49.8499984741211,49.310001373291,49.7900009155273
"1840","UVV",2022-07-08,3,2022,2022-07-07,"Before",59.8600006103516,60.0099983215332,59.1800003051758,59.2099990844727
"1841","UVV",2022-07-08,3,2022,2022-07-08,"During",58.3600006103516,58.4500007629395,53.0499992370605,53.060001373291
"1842","UVV",2022-07-08,3,2022,2022-07-11,"After",53.0999984741211,54.2200012207031,53.060001373291,53.939998626709
"1843","UVV",2021-07-09,4,2021,2021-07-08,"Before",55.3600006103516,56.6800003051758,55.0499992370605,55.560001373291
"1844","UVV",2021-07-09,4,2021,2021-07-09,"During",55.2599983215332,55.5499992370605,54.0699996948242,54.6300010681152
"1845","UVV",2021-07-09,4,2021,2021-07-12,"After",54.8600006103516,55.2200012207031,54.2900009155273,54.8899993896484
"1846","UVV",2020-07-10,5,2020,2020-07-09,"Before",41.75,41.8600006103516,41.0299987792969,41.0800018310547
"1847","UVV",2020-07-10,5,2020,2020-07-10,"During",40.2999992370605,41.2299995422363,40.2000007629395,41.2099990844727
"1848","UVV",2020-07-10,5,2020,2020-07-13,"After",41.2799987792969,41.8199996948242,40.7900009155273,41.1300010681152
"1849","WABC",2023-08-04,1,2023,2023-08-03,"Before",48.8199996948242,49.3499984741211,48.3199996948242,49.0400009155273
"1850","WABC",2023-08-04,1,2023,2023-08-04,"During",48.9599990844727,49.3899993896484,48.560001373291,49.2599983215332
"1851","WABC",2023-08-04,1,2023,2023-08-07,"After",49.3400001525879,49.9500007629395,49.1800003051758,49.8699989318848
"1852","WABC",2021-11-05,2,2021,2021-11-04,"Before",56.3899993896484,56.3899993896484,55.2000007629395,55.9599990844727
"1853","WABC",2021-11-05,2,2021,2021-11-05,"During",55.9300003051758,57.2000007629395,55.9300003051758,57.0999984741211
"1854","WABC",2021-11-05,2,2021,2021-11-08,"After",57.1100006103516,57.4599990844727,56.7099990844727,56.9500007629395
"1855","WABC",2019-05-03,3,2019,2019-05-02,"Before",63.5,64.25,63.4000015258789,63.9799995422363
"1856","WABC",2019-05-03,3,2019,2019-05-03,"During",63.939998626709,64.8399963378906,63.9099998474121,64.8199996948242
"1857","WABC",2019-05-03,3,2019,2019-05-06,"After",64.0299987792969,64.9599990844727,63.8800010681152,64.5999984741211
"1858","WLY",2024-07-09,1,2024,2024-07-08,"Before",43.5999984741211,44.8050003051758,43.4199981689453,44.7000007629395
"1859","WLY",2024-07-09,1,2024,2024-07-09,"During",44.189998626709,44.5299987792969,43.8899993896484,44.2999992370605
"1860","WLY",2024-07-09,1,2024,2024-07-10,"After",44.4599990844727,44.8499984741211,43.5950012207031,44.689998626709
"1861","WLY",2023-07-05,2,2023,2023-07-03,"Before",33.9099998474121,34.4000015258789,33.9099998474121,34.189998626709
"1862","WLY",2023-07-05,2,2023,2023-07-05,"During",33.5900001525879,33.6300010681152,32.6599998474121,32.7000007629395
"1863","WLY",2023-07-05,2,2023,2023-07-06,"After",32.5,33.25,32.1399993896484,33.2000007629395
"1864","WLY",2022-07-05,3,2022,2022-07-01,"Before",47.4000015258789,48.2200012207031,47.2299995422363,48.0699996948242
"1865","WLY",2022-07-05,3,2022,2022-07-05,"During",46.8300018310547,46.939998626709,46.0099983215332,46.3699989318848
"1866","WLY",2022-07-05,3,2022,2022-07-06,"After",46.4799995422363,46.5299987792969,45.2299995422363,46.2000007629395
"1867","WLY",2021-07-02,4,2021,2021-07-01,"Before",60.5800018310547,60.7000007629395,59.8699989318848,60
"1868","WLY",2021-07-02,4,2021,2021-07-02,"During",59.7799987792969,60.5499992370605,59.3199996948242,60.5400009155273
"1869","WLY",2021-07-02,4,2021,2021-07-06,"After",60.5299987792969,60.7700004577637,59.189998626709,59.8899993896484
"1870","WLY",2020-07-06,5,2020,2020-07-02,"Before",39.5999984741211,39.7099990844727,37.5349998474121,37.6399993896484
"1871","WLY",2020-07-06,5,2020,2020-07-06,"During",37.9000015258789,38,36.625,36.7700004577637
"1872","WLY",2020-07-06,5,2020,2020-07-07,"After",36.560001373291,37.25,36.0400009155273,36.0699996948242
"1873","WLYB",2024-07-09,1,2024,2024-07-08,"Before",44.5400009155273,44.5800018310547,44.5400009155273,44.5800018310547
"1874","WLYB",2024-07-09,1,2024,2024-07-09,"During",44.5800018310547,44.5800018310547,44.5800018310547,44.5800018310547
